County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference
Kings,715179,Store,A,BEDFORD CONVENIENCE INC,BEDFORD CONVENIENCE,154,BEDFORD AVE,,,BROOKLYN,NY,11249,1000,POINT (-73.956796 40.718692)
Dutchess,715178,Store,JAC,JESSICA 2558 INC,VALERO FOOD MART,2558,SOUTH AVE,,,WAPPINGERS FALLS,NY,12590,2800,POINT (-73.919853 41.592254)
Cattaraugus,715176,Store,JABC,PARKVIEW MARKETS LLC,SANDERS PARKVIEW,545,BROAD STREET,,,SALAMANCA,NY,14779,23000,POINT (-78.735338 42.158167)
Kings,715168,Store,JAC,EL CONUQUITO CORP,EL CONUQUITO,2946,FULTON ST,,,BROOKLYN,NY,11207,1000,POINT (-73.886092 40.679483)
Queens,715162,Store,JAC,JOO YOUNG CHUN,JS MANAGEMENT@ KEYFOOD/,153-55,CROSS ISLAND PKWY,,,WHITESTONE,NY,11357,400,POINT (-73.809554 40.787041)
Suffolk,715154,Store,JAC,ECUA DELI & PRODUCTS INC,EUCA DELI & PRODUCTS,87,BROOK AVE,,,BAY SHORE,NY,11706,1100,POINT (-73.245645 40.730043)
Nassau,715152,Store,A,VITAMIN SHOPPE INDUSTRIES INC THE,THE VITAMIN SHOPPE,190,JERICHO TPK,,,SYOSSET,NY,11791,3000,POINT (-73.509999 40.810085)
Suffolk,715151,Store,A,VITAMIN SHOPPE INDUSTRIES INC THE,THE VITAMIN SHOPPE,5171,SUNRISE HWY,,,BOHEMIA,NY,11716,38000,POINT (-73.092475 40.76299)
Rockland,715150,Store,A,VITAMIN SHOPPE INDUSTRIES INC,THE VITAMIN SHOPPE,49,E RT 59,,,NANUET,NY,10954,1200,POINT (-74.010042 41.096352)
Nassau,715149,Store,A,VITAMIN SHOPPE INDUSTRIES INC THE,THE VITAMIN SHOPPE,3463,LONG BEACH RD,,,OCEANSIDE,NY,11572,4500,POINT (-73.640324 40.626855)
Richmond,715148,Store,A,VITAMIN SHOPPE INDUSTRIES INC THE,THE VITAMIN SHOPPE,2535,RICHMOND AVE,,,STATEN ISLAND,NY,10314,1200,POINT (-74.168393 40.586148)
Queens,715146,Store,JAC,CYPRESS GRILL & DELI CORP,CYPRESS GRILL & DELI,801,CYPRESS AVE,,,RIDGEWOOD,NY,11385,1000,POINT (-73.906519 40.700308)
Queens,715145,Store,JAC,ANMOL FOOD MART INC,SUNOCO,163-02,LINDEN BLVD,,,JAMAICA,NY,11434,500,POINT (-73.785468 40.689108)
Monroe,715143,Store,JAC,ROLL IN MARKET INC,ROLL IN GROCERY,413,LYELL AVE,,,ROCHESTER,NY,14606,1000,POINT (-77.636554 43.164628)
Suffolk,715127,Store,JAC,RETAIL MANAGEMENT CORP,7 ELEVEN STORE 37034A,137,VETERANS MEMORIAL HWY,,,COMMACK,NY,11725,1300,POINT (-73.278842 40.838882)
Onondaga,715116,Store,A,KPH HEALTHCARE SERVICES INC,KINNEY DRUGS #87,406,BUTTERNUT ST,,,SYRACUSE,NY,13208,0,POINT (-76.149527 43.058778)
Dutchess,715107,Store,JAC,BEACON PANTRY LLC,BEACON PANTRY,382,MAIN ST,,,BEACON,NY,12508,1900,POINT (-73.967414 41.50362)
Bronx,715101,Store,A,FOS MINI MARKET INC,FOS MINI MARKET,920,EAST 173RD ST,,,BRONX,NY,10460,1200,POINT (-73.888435 40.835602)
Bronx,715100,Store,JAC,THE CITYS BEST DELI GROCERY CORP,CITY BEST DELI GROCERY,1660,SOUTERN BLVD,,,BRONX,NY,10460,1200,POINT (-73.888647 40.836026)
Columbia,715096,Store,JAC,SHREE HARI CAIRO INC,QUICK MART,67,GREEN ST,,,HUDSON,NY,12534,3000,POINT (-73.777654 42.248128)
Kings,715094,Store,JAC,YOUSEF DELI AND GROCERY LLC,YOUSEF DELI AND GROCERY,227,HALE AVE,,,BROOKLYN,NY,11208,500,POINT (-73.879795 40.679602)
New York,715091,Store,JAC,109 SPICY GOURMET DELI INC,109 SPICY GOURMET DELI,990,AMSTERDAM AVE,,,NEW YORK,NY,10025,1200,POINT (-73.964391 40.802237)
Kings,715078,Store,JAC,HAMZAN RADFAN A & ALRUBAI MARWAN,N&J GOURMET DELI & GROC,185,NORMAN AVE,,,BROOKLYN,NY,11222,1200,POINT (-73.946775 40.727079)
Kings,715069,Store,A,YOU JIA GROCERY INC,YOU JIA GROCERY,6209,20TH AVE,,,BROOKLYN,NY,11204,1200,POINT (-73.984268 40.618045)
Westchester,715060,Store,JAC,BOTONCILLO PRODUCE INC,CITY FRESH MARKET,68,W POST RD,,,WHITE PLAINS,NY,10606,0,POINT (-73.773358 41.024141)
Kings,715059,Store,JAC,7TH AVE NEWS INC,7TH AVE NEWS,206,7TH AVE,,,BROOKLYN,NY,11215,800,POINT (-73.978548 40.670517)
Montgomery,715055,Store,JAC,MEMON ENTERPRISES INC,LUCKY MINI MART,313,E MAIN ST,,,AMSTERDAM,NY,12010,0,POINT (-74.178562 42.930853)
New York,715052,Store,JAC,HAI CANG TRADING INC,HAI CANG TRADING,71,MULBERRY ST,,,NEW YORK,NY,10013,650,POINT (-73.999204 40.716094)
Erie,715047,Store,JAC,H&A GROCERY DELI INC,H&A GROCERY,2248,MAIN ST,,,BUFFALO,NY,14214,1500,POINT (-78.848027 42.930959)
Queens,715037,Store,JAC,THATARY BAZAR INC,NORTHERN CONVENIE STORE,54-03,NORTHERN BLVD,,,WOODSIDE,NY,11377,750,POINT (-73.90645 40.753392)
Kings,715036,Store,JAC,I&I DELI CORP,I&I DELI,59,NORMAN AVE,,,BROOKLYN,NY,11222,1500,POINT (-73.953223 40.724944)
Queens,715035,Store,JAC,E&E SOPHIA FARMS CORP,E&E SOPHIA FARMS,60-08,FRESH POND RD,,,MASPETH,NY,11378,2000,POINT (-73.901754 40.716754)
Queens,715034,Store,JABC,BABKA BAKERS INC,BABKA BAKERS,60-45,MASPETH AVE,,,MASPETH,NY,11378,2000,POINT (-73.904654 40.723027)
Essex,715027,Store,A,SUGAR HOUSE CREAMERY LLC,SUGAR HOUSE CREAMERY,18,SUGAR HOUSE WAY,,,UPPER JAY,NY,12987,300,POINT (-73.774794 44.340157)
Westchester,715026,Store,A,N&L LIRIANO GROCERY CORP,N&L LIRIANO GROCERY,61,LOCKWOOD AVE,,,YONKERS,NY,10701,600,POINT (-73.873049 40.947904)
Niagara,715025,Store,A,JJ MINI MART INC,STOP N GAS,4004,LAKE AVE,,,LOCKPORT,NY,14094,400,POINT (-78.676885 43.218656)
Suffolk,715024,Store,JAC,ORGANIC ON THE GO INC,ITS ONLY NATURAL,118,S COUNTRY RD,,,BELLPORT,NY,11713,800,POINT (-72.939751 40.757004)
Kings,715021,Store,JAC,AB MINI MART INC,AB  MINI  MART,2204,86TH ST,,,BROOKLYN,NY,11214,1500,POINT (-73.99354 40.601771)
Franklin,715020,Store,A,PICKERING HOLDINGS LLC,MOUNTAIN MARKET & REDEM,404,STATE STE 3,,,TUPPER LAKE,NY,12986,3000,
Nassau,715019,Store,JAC,BOLLA OPERATING LI CORP,KINGS ELMONT C-STORE,535,HEMPSTEAD TPKE,,,ELMONT,NY,11003,1500,POINT (-73.707626 40.708115)
Nassau,715018,Store,A,AY HENDRICKSON INC,AY HENDRICKSON,2,HENDRICKSON AVE,,,LYNBROOK,NY,11563,1200,POINT (-73.671395 40.666188)
Onondaga,715016,Store,JAC,FAKHRI NASHWAN K,SEDRA MARKET,901,S GEDDES ST,,,SYRACUSE,NY,13204,1500,POINT (-76.17283 43.038896)
New York,715012,Store,JAC,MEIR & COMPANY INC,7 ELEVEN STORE #36678A,170,AVENUE A,,,NEW YORK,NY,10009,0,POINT (-73.981875 40.728328)
New York,715008,Store,JAC,MERCEDES HOUSE MARKET CORP,AL VORA,550,W 54TH ST,,,NEW YORK,NY,10019,0,POINT (-73.991909 40.768005)
Bronx,715006,Store,JAC,LA FAMILIA DELI MARKET CORP,LA FAMILIA DELI MARKET,281,EAST 170TH ST,,,BRONX,NY,10456,1800,POINT (-73.911173 40.837829)
Chautauqua,715004,Store,JABC,DRB FARM TO MARKET FOODS INC,FARM FRESH FOODS,703,WEST THIRD ST,,,JAMESTOWN,NY,14701,15000,POINT (-79.25499 42.094099)
St. Lawrence,715000,Store,JABC,3 BEARS BAKERY GF AND MORE INC,3 BEARS GLUTEN FRE BAKY,51,MARKET STREET,,,POTSDAM,NY,13676,1850,POINT (-74.986862 44.670134)
Sullivan,714996,Store,JAC,SHIVAY FOOD CORP,PARKSVILLE MOBIL,6,COOLEY RD******,,,PARKSVILLE,NY,12768,3200,POINT (-74.757918 41.856611)
New York,714993,Store,JAC,FOODMOOD LLC,GRACEFULLY,400,E 23RD ST,,,NEW YORK,NY,10010,6500,POINT (-73.979182 40.737168)
New York,714992,Store,A,JAAR NATURAL HEALTH PRODUCTS INC,JAAR,547,W 180 TH ST,,,NEW YORK,NY,10033,55,
New York,714991,Store,JAC,181 PARK DELI CORP,GRILL & HEIGHT DELI,508,W 181ST ST,,,NEW YORK,NY,10033,1500,POINT (-73.931587 40.848403)
Kings,714984,Store,JABC,8102 FOOD CORP,BROOKLYN MARKET,8102,3RD AVE,,,BROOKLYN,NY,11209,2000,POINT (-74.029667 40.626874)
Kings,714980,Store,JAC,AJLJ EDIBLES INC,470 AVE P,470,AVE P,,,BROOKLYN,NY,11223,4000,POINT (-73.970096 40.609154)
Monroe,714978,Store,JAC,SWAN VENTURES INC,EUROCAFE IMPORTS,1150,UNIVERSITY AVE SUITE 6,,,ROCHESTER,NY,14607,2000,POINT (-77.573019 43.152289)
Richmond,714953,Store,JAC,VALLEY GAS INC,VALLEY GAS,6937,AMBOY RD,,,STATEN ISLAND,NY,10309,600,POINT (-74.231673 40.517485)
Cortland,714950,Store,JAC,LOCAL FOOD MKT LLC THE,LOCAL FOOD MARKET THE,37,N MAIN ST,,,CORTLAND,NY,13045,6300,POINT (-76.180535 42.602958)
Queens,714947,Store,A,NEW TOWN MARKET INC,NEW TOWN MARKET,91-24,CORONA AVE,,,ELMHURST,NY,11373,3500,POINT (-73.872707 40.74247)
Bronx,714944,Store,A,HAMIR FOOD&DISCOUNT INC,EXCELLENT,1673-1679,MACOMBS RD,,,BRONX,NY,10453,3000,POINT (-73.916169 40.848497)
New York,714943,Store,A,LEXINGTON HEALTHCARE INC,LEXCARE PHARMACY,1570,LEXINGTON AVE,,,NEW YORK,NY,10029,1200,POINT (-73.948982 40.788511)
Monroe,714937,Store,JAC,WE R CONVENIENCE INC,WE R CONVENIENCE INC,837,LAKE AVE,,,ROCHESTER,NY,14613,1500,POINT (-77.631814 43.180659)
Richmond,714936,Store,JAC,PACOS DELI & GROCERY CORP THE,THE PACOS DELI & GROCER,235,MAIN ST,,,STATEN ISLAND,NY,10307,2000,POINT (-74.246949 40.509145)
Richmond,714930,Store,JAC,2210 PIZZA CORP,DAIRY PALACE,2216,VICTORY BLVD,,,STATEN ISLAND,NY,10314,1000,POINT (-74.137117 40.612078)
Fulton,714924,Store,JAC,GRJH INC,COBBLE POND FARMS,113,EAST FULTON ST,,,GLOVERSVILLE,NY,12078,2500,POINT (-74.339143 43.051004)
Dutchess,714923,Store,A,LILIAN SMOKE SHOP & DELI 2 INC,LILIAN SMOKE SHOP & DEL,519,MAIN ST,,,POUGHKEEPSIE,NY,12601,700,POINT (-73.918291 41.700856)
Kings,714914,Store,JAC,7414 3RD AVE MEAT LLC,KEY FOOD,7414,3RD AVE,,,BROOKLYN,NY,11209,20000,POINT (-74.027709 40.631655)
Kings,714910,Store,JAC,L'OASIS & GROCERY INC,ORGANIC L'OASIS OPEN GR,489,GRAND ST,,,BROOKLYN,NY,11211,1200,POINT (-73.952052 40.710987)
Kings,714907,Store,A,MUAMER INC,MUAMER,776,E 80TH ST,,,BROOKLYN,NY,11236,1500,POINT (-73.913435 40.635646)
Monroe,714906,Store,JAC,STOP & SAVE MINI MARKET LLC,STOP & SAVE MINI MARKET,348,THURSTON RD,,,ROCHESTER,NY,14619,1200,POINT (-77.650973 43.13809)
Bronx,714905,Store,JAC,MOHSIN DELI GROCERY CORP,MOHSIN DELI GROCERY,1135,HOE AVE,,,BRONX,NY,10459,0,POINT (-73.890906 40.827039)
Washington,714902,Store,JAC,GREENWICH MART LLC,GREENWICH MART,1116,STATE RTE 29,,,GREENWICH,NY,12834,1500,POINT (-73.519388 43.103731)
Oneida,714893,Store,JAC,TATE JAMES D&SORRELL STACEY,JOJO'S MARKET,601,W DOMINICK ST,,,ROME,NY,13440,1500,POINT (-75.468679 43.216089)
Suffolk,714892,Store,A,RED ZONE INDUSTRIES CORP,VILLAGE BEVERAGE,2051,WADING RIVER MANOR RD,,,WADING RIVER,NY,11792,1200,POINT (-72.84228 40.945164)
Bronx,714888,Store,JAC,FRESH FISH MARKET INC,FRESH FISH MARKET,217,E TREMONT AVE,,,BRONX,NY,10457,0,POINT (-73.905087 40.849147)
Queens,714887,Store,JAC,GR 109 GROCERY CORP,PIONEER SUPERMARKET,102-09,NORTHERN BLVD,,,CORONA,NY,11368,3800,POINT (-73.86612 40.75759)
Dutchess,714885,Store,A,CVS ALBANY LLC,CVS PHARMACY #10571,4170,ALBANY POST RD,,,HYDE PARK,NY,12538,5000,POINT (-73.930863 41.775838)
Bronx,714883,Store,JAC,QUALITY 99 CENTS STORE INC,QUALITY 99 CENTS STORE,286,E 204TH ST,,,BRONX,NY,10467,4000,POINT (-73.878841 40.873288)
Kings,714882,Store,JAC,OCEAN BROTHERS DELI&GRILL INC,OCEAN BROTHERS DELI&GRI,392,NEPTUNE AVE,,,BROOKLYN,NY,11235,500,POINT (-73.967053 40.580446)
Kings,714878,Store,JAC,PERAVIA DELI&GRILL INC,PERAVIA DELI&GRILL,305,TROY AVE,,,BROOKLYN,NY,11213,500,POINT (-73.936732 40.668298)
Queens,714876,Store,JAC,R & L DELI INC,PETERS DELI,8-19,COLLEGE POINT BLVD,,,COLLEGE POINT,NY,11356,1000,POINT (-73.845572 40.78959)
Ulster,714871,Store,JAC,SETON FARMS INC,STONE RIDGE ORCHARD,3012,213,,,STONE RIDGE,NY,12484,1500,POINT (-74.14863 41.838561)
Albany,714870,Store,JAC,WORLD WIDE OFFICE LLC,MADISON MART,870,MADISON AVE,,,ALBANY,NY,12208,2400,POINT (-73.782933 42.66116)
Kings,714865,Store,JAC,ADAMS DELI ON THE CORNER II CORP,ADAMS DELI ON THE CORNE,121,AVENUE S,,,BROOKLYN,NY,11223,3000,POINT (-73.9811 40.600839)
New York,714861,Store,JAC,FIRST AVE & 117TH ST INC,FIRST AVE & 117TH ST,2276,1ST AVE,,,NEW YORK,NY,10035,1600,POINT (-73.934772 40.796872)
Kings,714855,Store,JAC,LA NUEVA PALMA MEAT MARKET CORP,LA NUEVA PALMA MEAT MKT,3329,FULTON ST,,,BROOKLYN,NY,11208,2400,POINT (-73.872703 40.683494)
Queens,714854,Store,JAC,MONTEROS DELI MINI MARKET CORP,MONTEROS DELI MINI MARK,4118,JUNCTION BLVD,,,CORONA,NY,11368,2500,POINT (-73.868435 40.747005)
Queens,714851,Store,JAC,ROOSEVELT MEAT CORP,C & J  PRIME MEAT MARKE,59-07,ROOSEVELT AVE,,,WOODSIDE,NY,11377,900,POINT (-73.905491 40.745396)
Saratoga,714849,Store,JAC,DHAN MMK INC,WATERFORD MOBIL,83-89,BROAD ST,,,WATERFORD,NY,12188,1,POINT (-73.679165 42.790456)
Monroe,714847,Store,JAC,PEMM LLC,QUICKLEES 013,7067,RUSH LIMA RD,,,HONEOYE FALLS,NY,14472,1300,POINT (-77.618586 42.965069)
Suffolk,714843,Store,JAC,NORTH FORK CHOCOLATE LLC,NORTH FORK CHOCOLATE,740,MAIN RD,,,AQUEBOGUE,NY,11931,0,POINT (-72.617784 40.947584)
Saratoga,714840,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #447,418,CLIFTON PARK CENTER RD,,,CLIFTON PARK,NY,12065,3675,POINT (-73.776616 42.856393)
Queens,714837,Store,JAC,DILONE GROCERY & DELI CORP,DILONE GROCERY & DELI,109-59,LEFFERTS BLVD,,,SOUTH OZONE PARK,NY,11420,900,POINT (-73.821424 40.680632)
Richmond,714836,Store,JAC,1490 MEAT CORP,OLIVE TREE MARKETPLACE,1490,CLOVE RD,,,STATEN ISLAND,NY,10301,5000,POINT (-74.099243 40.612277)
Suffolk,714832,Store,JACK,GOT RAVIOLI INC,BAMBINO RAVIOLI PASTIFI,786,GRAND BLVD,,,DEER PARK,NY,11729,0,POINT (-73.311218 40.760941)
Schenectady,714818,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #126,1502,BALLTOWN RD,,,SCHENECTADY,NY,12309,1000,POINT (-73.892534 42.815698)
Oneida,714817,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP #222,425,COURT ST,,,UTICA,NY,13502,0,POINT (-75.239048 43.101203)
Suffolk,714814,Store,JAC,CORAM HPFS CORP,HANDY PANTRY,1879,ROUTE 112,,,CORAM,NY,11727,3300,POINT (-73.015054 40.891959)
Westchester,714812,Store,JAC,DEBAUVE & GALLAIS USA INC,DEBAUVE & GALLAIS,185,KISCO AVE SUITE 202,,,MOUNT KISCO,NY,10549,400,POINT (-73.725827 41.215099)
Kings,714804,Store,JAC,DYLAN GROCERY STORE INC,DYLAN GROCERY STORE,1222,ROGERS AVE.,,,BROOKLYN,NY,11226,1000,POINT (-73.95133 40.640059)
Richmond,714797,Store,JABC,BAGELS R US INC,BAGELS R US,4300,AMBOY RD,,,STATEN ISLAND,NY,10312,1800,POINT (-74.159152 40.546065)
Rockland,714789,Store,JAC,RD GROCERY INC,RD GROCERY,21,BROADWAY,,,HAVERSTRAW,NY,10927,1600,POINT (-73.964632 41.197537)
Kings,714783,Store,JAC,JAZMINS SPANISH AMERICAN FOOD INC,JAZMINS FOOD,1656,BATH  AVE,,,BROOKLYN,NY,11214,1500,POINT (-74.008798 40.605479)
Westchester,714777,Store,JAC,A&J GROCERY CORP,A&J GROCERY,273,S BROADWAY,,,YONKERS,NY,10705,1500,POINT (-73.895484 40.924407)
Onondaga,714774,Store,JAC,ARMORY SQUARE DELI INC,ARMORY SQUARE DELI,317,W FAYETTE ST,,,SYRACUSE,NY,13202,1800,POINT (-76.156023 43.048705)
Richmond,714765,Store,JAC,DADO GROUP INC,DADO BAKERY,202,INDUSTRIAL LOOP,,,STATEN ISLAND,NY,10309,500,POINT (-74.231353 40.550853)
Bronx,714762,Store,A,GREEN OLIVES FAST MART INC,GREEN OLIVES FAST MART,716B,MORRIS PARK AVE,,,BRONX,NY,10462,1200,POINT (-73.86539 40.845375)
Steuben,714760,Store,JAW,CHAUTAUQUA  BREWING CO LLC,BREWERY BROKEN DREAMS,8319,PLEASANT VALLEY RD,,,HAMMONDSPORT,NY,14840,6000,POINT (-77.244749 42.404508)
Queens,714757,Store,JAC,FAHMAN FAMOUS DELI INC,FAHMAN FAMOUS DELI,163-10,89TH AVE,,,JAMAICA,NY,11432,0,POINT (-73.797808 40.707178)
Albany,714756,Store,JAC,RUFA VINCENT,SILVER CREEK DRIVE IN,5675,RT 32,,,WESTERLO,NY,12193,1200,
Bronx,714753,Store,A,ITWARU WHITNEY R & ITWARY MOHANIE,E AND J DISCOUNT,1768,WESTCHESTER AVE,,,BRONX,NY,10472,800,POINT (-73.867754 40.831489)
Chemung,714746,Store,JAC,JAMQSB INC,QUICK STOP BEVERAGE AND,900,BROADWAY,,,ELMIRA,NY,14904,0,POINT (-76.816847 42.063127)
Kings,714742,Store,JAC,AAA PHARMACY AND MEDICAL SUPPLY I,AAA PHARMACY AND MEDICA,1926,KINGS HWY,,,BROOKLYN,NY,11229,2000,POINT (-73.953986 40.610519)
Nassau,714718,Store,JAC,ROYAL WAY HEALTH FOOD STORE INC,ROYAL WAY HEALTH FOOD,926,HEMPSTEAD TPKE,,,FRANKLIN SQUARE,NY,11010,1200,POINT (-73.674642 40.707328)
Kings,714705,Store,JAC,BLEECKER DELI & GRILL INC,BLEECKER DELI & GRILL,442,BLEECKER AVE,,,BROOKLYN,NY,11237,800,POINT (-73.912656 40.703772)
Nassau,714701,Store,JAC,SUNNY MERE CORP,WOODMERE FARM,1102,BROADWAY,,,WOODMERE,NY,11598,0,POINT (-73.706169 40.632793)
Queens,714700,Store,JAC,R&R FOOD STORES INC,R&R FOOD STORES,552,BEACH 25TH ST,,,FAR ROCKAWAY,NY,11691,5000,POINT (-73.76141 40.599695)
Orange,714696,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,153,STATE ROUTE 94 S,,,WARWICK,NY,10990,0,POINT (-74.382098 41.237192)
Orange,714695,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,78,"BROOKSIDE AVE, STE 122",,,CHESTER,NY,10918,50,POINT (-74.284942 41.358245)
Westchester,714694,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,,I-29 MAMARONECK AVE,,,WHITE PLAINS,NY,10601,0,POINT (-73.764824 41.032718)
Orange,714693,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,125,DOLSON AVE,,,MIDDLETOWN,NY,10940,200,POINT (-74.424781 41.429777)
Orange,714692,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,785,STATE ROUTE 17 M - STE 1,,,MONROE,NY,10950,20,POINT (-74.191962 41.333008)
Westchester,714691,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,955,CENTRAL AVENUE,,,SCARSDALE,NY,10583,1000,
Westchester,714690,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,8,JOYCE RD,,,NEW ROCHELLE,NY,10801,0,POINT (-73.776972 40.91885)
Orange,714689,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,20,LLOYDS LANE,,,MIDDLETOWN,NY,10940,20,POINT (-74.396203 41.45675)
Orange,714688,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,99,HAWKINS DR,,,MONTGOMERY,NY,12549,500,POINT (-74.213582 41.511577)
Ulster,714687,Store,JAC,SUSHILOVER INC,SUSHILOVER @ SHOPRITE,801,MIRON LANE,,,KINGSTON,NY,12401,50,POINT (-73.986396 41.959537)
Queens,714686,Store,JAC,GEORGES DELI INC,GEORGES DELI,36-19,28TH AVE,,,ASTORIA,NY,11103,1500,POINT (-73.915439 40.766291)
Nassau,714685,Store,JAB,FISH NET OF FARMINGDALE CORP,FISH NET OF FARMINGDALE,918,S MAIN ST,,,FARMINGDALE,NY,11735,500,POINT (-73.432138 40.713401)
Suffolk,714681,Store,JAC,OCEAN & J INC,7 ELEVEN STORE #23377D,876,JOHNSON AVE,,,RONKONKOMA,NY,11779,0,POINT (-73.124905 40.807441)
Suffolk,714679,Store,JAC,MOTOR 16050 INC,7 ELEVEN STORE #16050F,2140,MOTOR PKWY,,,HAUPPAUGE,NY,11788,0,POINT (-73.155033 40.817406)
Westchester,714677,Store,JAC,AASHI LLC,VISTA MARKET,469,SMITH RIDGE RD,,,SOUTH SALEM,NY,10590,0,POINT (-73.510569 41.20377)
Nassau,714668,Store,JAC,JAPNOUR INC,7 ELEVEN STORE #11181B,4350,MERRICK RD.,,,MASSAPEQUA,NY,11758,1500,POINT (-73.473149 40.666657)
Kings,714666,Store,A,SOFT TOUCH NEWS STANDS INC,SOFT TOUCH NEWS STAND,2,METRO TECH CENTER,,,BROOKLYN,NY,11201,50,POINT (-73.985697 40.693655)
Monroe,714659,Store,JAC,HENRYS CONVENIENCE MARKET INC,HENRYS CONVENIENCE MKT,509-519,MERCHANTS RD,,,ROCHESTER,NY,14609,2400,POINT (-77.554833 43.163337)
Westchester,714655,Store,JAC,POSH PRETZELS INC,POSH PRETZELS,7,N BROADWAY,,,TARRYTOWN,NY,10591,900,POINT (-73.858208 41.076526)
Niagara,714653,Store,JAC,WAL-MART STORES EAST LP,WALMART #2107,5735,S TRANSIT RD,,,LOCKPORT,NY,14094,185000,POINT (-78.696899 43.147051)
Kings,714648,Store,JAC,J A C CANGEMI CORP,RUSSO MOZZARELLA & PAST,312,5TH AVE,,,BROOKLYN,NY,11215,1700,POINT (-73.982983 40.673151)
Nassau,714646,Store,JAC,OZEN MANAGEMENT COMPANY,24/7 MARKET @USA GAS,15,TULIP AVE,,,FLORAL PARK,NY,11001,1500,POINT (-73.709234 40.726754)
New York,714643,Store,JAC,GOTHAM 1ST AVENUE GOURMET DELI CO,GOTHAM 1ST AVENUE GOURM,2165,1ST AVE,,,NEW YORK,NY,10029,0,POINT (-73.937374 40.793331)
Erie,714642,Store,JAC,BAYVIEW MINI MART INC,BAYVIEW MINI MART,4551,BAYVIEW RD,,,HAMBURG,NY,14075,5000,
Niagara,714632,Store,JABC,SAMS EAST INC,SAMS CLUB #6406,1580,MILITARY RD,,,NIAGARA FALLS,NY,14304,140000,POINT (-78.972491 43.094719)
Queens,714631,Store,JAC,AL-NOOR FOOD CORP,AL-NOOR HALAL MEAT,35-64,73RD ST,,,JACKSON HEIGHTS,NY,11372,1200,POINT (-73.892874 40.749911)
Kings,714624,Store,JAC,4TH AVE DELI & GRILL INC,DELI & GRILL,70,4TH AVE,,,BROOKLYN,NY,11217,900,POINT (-73.979613 40.682598)
Erie,714619,Store,JAC,WM GAS MART INC,SUNOCO SUPER MART,1266,E DELEVAN AVE,,,BUFFALO,NY,14215,1100,POINT (-78.810039 42.922699)
Warren,714612,Store,JAC,LINDT & SPRUNGLI (USA) INC,LINDT CHOCOLATES,1415,RT 9,,,LAKE GEORGE,NY,12845,1900,
Nassau,714611,Store,JADK,88 HICKSVILLE BEER & SODA INC,88 HICKSVILLE BEER & SO,8-10,W VILLAGE GREEN LANE,,,HICKSVILLE,NY,11801,850,POINT (-73.533916 40.744543)
New York,714610,Store,JAC,SHRIJIKRUPA CORP,MULBERRY ICONIC MAGAZIN,188,MULBERRY STREET,,,NEW YORK,NY,10012,1600,POINT (-73.996633 40.720996)
New York,714607,Store,A,NEW DAY GROCERY CORP,NEW DAY GROCERY,122,E 116TH ST,,,NEW YORK,NY,10029,500,POINT (-73.942101 40.798827)
Kings,714600,Store,JABCH,SCHWARTZ DELIGHT INC,BLACK AND WHITE,520,PARK AVE,,,BROOKLYN,NY,11205,2100,POINT (-73.955007 40.696967)
Kings,714599,Store,JABCH,SKY BREAD LLC,BREADSMITH,1817,AVE M,,,BROOKLYN,NY,11230,3600,POINT (-73.956523 40.618392)
Kings,714598,Store,JAC,ESPUMA DELI GROCERY CORP,VIANNELY DELI GROCERY,305,WYCKOFF AVE,,,BROOKLYN,NY,11237,800,POINT (-73.912242 40.700176)
Bronx,714597,Store,JAC,SHIRLEYN MINI MARKET CORP,SHIRLEYN MINI MARKET,808,EAST 149TH ST,,,BRONX,NY,10455,0,POINT (-73.906173 40.812638)
Madison,714595,Store,JAC,ERIEVILLE COUNTRY STORE LLC,ERIEVILLE COUNTRY STORE,2785,ERIEVILLE RD,,,ERIEVILLE,NY,13061,0,POINT (-75.759045 42.858022)
Queens,714594,Store,JAC,SAN MIGUEL DELI GROCERY INC,SAN MIGUEL DELI GROCERY,51-29,103RD ST,,,CORONA,NY,11368,1500,POINT (-73.858189 40.741803)
New York,714589,Store,JAC,ADJA KHADY FOOD DISTRIBUTORS INC,ADJA KHADY FOOD DISTRIB,251,W 116 ST,,,NEW YORK,NY,10026,1500,POINT (-73.954699 40.804141)
Nassau,714586,Store,JAC,JAY SUSHI INC,JAY SUSHI,2820,JERUSALEM AVE,,,BELLMORE,NY,11710,300,POINT (-73.527552 40.691753)
